scrape,city,category,title,text
summer,Montreal,m4w,Shorts & white t-shirt at euro-marche - m4w,"wondering if this will work...so here it goes.we crossed paths a couple of times yesterday (May 17) at euro-marche in Pierrefonds/Roxboro. You were wearing shorts and a white t-shirt. you are super cute...we left around the same time and our cars were parked across from each other.would love to take you out.long shot but if you see this, get back to me if you remember me too."
summer,Montreal,m4m,GI Joe last Friday night - m4m,"heyWe played downstairs in the darkroom for quite a whileProbably left a few marks on each other Me - white 30 six-foot 210 7.5uc brown/ greenHit me up to connect again"
summer,Montreal,m4w,La sexy jeune femme prenant selfie au IGA Deux-Montagnes - m4w,"A la sexy jeune femme qui se prenait en selfie vers 18h00 assise sur le rebord de la vitrine au IGA Deux-Montagnes sur chemin d'Oka...Je t'ai trouv trs dsirable et j'ai vu ton regard croiser le mien quand je te fixais des yeux.  Si jamais tu as envie de faire le party et que par un quelconque miracle tu lis ceci, reviens moi!"
summer,Montreal,mw4mw,Need Some Good Advice For Once? - mw4mw,"Struggling in your long-distance relationship? Do you have to make the choice between your cat and your bleary-eyed, allergic-to-cats partner who is otherwise the best? Wondering how to talk to people about their problematic behaviour without putting them on the hard defensive? Did your mom find your sex toy? Love putting on women's underwear? Want to go about buying women's dirty underwear online in a non-threatening away? Living in a small shitty town that doesn't provide you with what you need? Is a coworker driving you crazy? Are you having trouble figuring out whet whether it's the good or bad kind of crazy? Is your stepmother cruising around the house naked? Do you have an alcoholic in your life that's making you confused about what you can do for them? Are you questioning your sexuality, your gender, your knack for ending up with the wrong person? Do you have a crush on someone that your friend once slept with, and you're wondering how to handle yourself? Do you find it nearly impossible to do the things you've always thought you were passionate about?Anonymously ask advice from two twenty-somethings who seem to be magnets for this kind of stuff. Gain perspective from unbiased outsiders. Hit us up!"
summer,Montreal,m4m,On a crois dans le mtro vendredi soir - m4m,"Vous tes entr la voiture vendredi soir  Peel vers 21h.  l'instant, j'tais pris avec votre beau visage. On a fix quelque fois. Mais malheureusement il faudrait partir donc j'ai dbarqu  Guy-Concordia. Vous avez port un chemise bleu ple. Vous avez des cheveux noirs et je pense que vous tes arabe.Moi j'ai port un manteau bleu marine, j'ai des cheveux bruns et je suis blanc. Si vous vous attirez par cet annonce, faites moi signe. :)***You got on the metro at Peel around 9pm. I was immediately taken by your handsome face. We locked eyes a couple times during the ride. But sadly I had to leave at Guy-Concordia.You were wearing a light blue shirt. You have black hair and I think that you are arab. I was wearing a navy blue jacket, I'm white and have brown hair.If you would like lock eyes again sometime, send me a message. :)"
summer,Montreal,m4w,Blonde woman with white top at Sky Club Montreal - m4w,"I met you yesterday -- or, rather, this morning past 1:30 a.m. -- at Complexe Sky in the Gay village. You are a woman with blonde hair who wore a white top. You study at Ohio University.I went to Sky with a few friends because a female friend wanted to go and it was too earlier to go home so early on a nice weekend night. I would've stayed, but I left early.In such a brief time, I liked your open-mindedness and your ability to make people feel comfortable.You pointed to a person to my right (5-10 feet away), but I felt more at ease with you and my friends.If you're still in Montreal, I'm hoping to see you again. Maybe Round 2 will be a longer stay. Maybe coffee?"
summer,Montreal,m4w,We met grocery shopping - m4w,"We didn't really meet grocery shopping, but it was a nice enough pretence.I don't know what we had, but a part of me always wishes I could go back and recapture some of that. My flaw was putting you on a pedastal and I was inexperienced in dating in this city.I wonder if you think of me still the way you used to when you did the dishes.If you read this and do ever think about me and you do decide to reply, then tell me where we actually met. Maybe we could recapture what we had in the brief time we had it."
summer,Montreal,w4m,talked on qwikmeet - w4m,We talked about a week ago. We were both from buffalo and moved here due to job. If you see this reply with my first name so I know its you.
summer,Montreal,m4m,"Nick, concordia - m4m","Hey,So after a few years we met again at parc lafontaine, I should've asked for your number but I spaced out.. I remembered who you were as soon as I got home.. I was wearing overalls haha.. I'd like to have a chance to get together sometime and have a drink / talk. I doubt this will find you but in the off chance that it does,please hmu!"
summer,Montreal,m4m,YMCA Cartierville - m4m,"You're most probably not into guys but here goes nothing. Saw you going into the gym Sunday around noon. You were built like a tank, very handsome too. Im pretty sure you were Italian. You were wearing denim short and had a beard. Probably late 20s/early 30s. Im in the same age range as you, masculine  mediterranean guy as well. If you are reading this and might be interested, answer the question below so that I know its you.What car do you drive?"
summer,Montreal,m4w,Jewish Women - m4w,"I have a missed connection with all of you. lol. I'm insanely attracted to Jewish women. Something about your aura and the way you present and express yourselves just floors me. I just don't seem to be able to meet any of you though. What's up with that?"
summer,Montreal,m4m,Saw each other at yoga - m4m,"We were both at the 7:30 hot yoga class last night and you were the last one to come into the room. I might be crazy but I'm almost positive you were staring at me during the class. After the class we sat down at the same couch for a little while.  This is a long shot but if you read this, you can message me back what I was wearing or what you were wearing!"
summer,Montreal,m4w,Mme Champoux rue lennox - m4w,"Salut je n'ai pas pris l'occasion, nous nous sommes rencontr par ce que ton civic gris faisait defaut,  tu travail  l'hopital Charles le Moyne..  J'aurais peut etre du t offrir un caf par ce que tu es une fille sympatique.  J'espre que quelqu'un te reconnaitra ou que tu lira ceci.  Au plaisir d'avoir de tes nouvelle."
summer,Montreal,m4m,Mike TADAYON - You are so cute !! - m4m,"You went to watch the Impact game at Saputo stadium during the Montreal vs. Toronto game.I just want to tell you that you are so cute. I hope you are still not taken :)Wanna hang out and grab a coffee sometimes?About me: university student, 24, non smoker. Straight acting and discreet too.Email me :)"
summer,Montreal,m4mw,Photography 80 dollars! free all next week! - m4mw,"I'm looking for clients for next week since i'm free during the week :) i'm on vacation starting today til next May 24.. I can travel downtown for photoshoots but you must have budget and willing to pay, i charge 80 dollars per session. its gonna be a super nice week to get out and do some shoots! dont be shy! email me : ) anyone can be a model ! hope to hear from you !"
summer,Montreal,m4w,Linda from NDG - m4w,"If you are reading this, I gave you the wrong email address!montrealee1 gmail.com"
summer,Montreal,m4m,Ligne verte cet apres midi - m4m,"t'etais habille tout en noir, tu portais une casquette.. et nos regards ont pas cesse de se croiser pis on s'est souris avant que je sorte a berri ha.envoie moi un msg et dis moi comment g t habill si tu veux quon parle :)"
summer,Montreal,m4w,RE:Why did you abandon me? I want to be inside you! - m4w,"I am so sorry. I just could not do it anymore. Those fantastic nights where we spent the evening against the blue light of my computer just enjoying each other's company Why the latest Avengers stream was playing. I walked out of that Dollarama with intentions. I wanted you inside of me so bad. All great love stories have a sad ending though. I could never be with you; not after I found her. She was everything I ever dreamed of and more: Smooth, sexy and completely in control.  She became my world annd I had to let you go.I want you to know I loved you...once. I needed you to be with me, but after what happened. I want you to let go. I made my choice. I am happy with my new avocado"
summer,Montreal,m4w,cote vertu centre d'achats - m4w,"On se regarde et tu ma fait beau sourire tu et vraiment belle des belles lvres les cheveux un peux fris brunette je pense que tu et arabe , moi je suis latino si tu te reconnais crit moi ;)."
summer,Montreal,m4w,Mont-Royal metro station 5:40PM Thu - m4w,"You got off at Mont-Royal metro station at 5:40 PM Thursday. We took the green line and orange lines together. We smiled at each other several times. You: Petite, blond streaks in your hair, sometimes wearing sunglasses. Me: Tall. Towering over you. White shirt, fitted jeans, sometimes looking at my phone and then looking at you with my wanting green eyes. You were so sexy and adorable at the same time. Please be out there and respond to this message.J"
